player_id,long_name,short_name,nationality,height_cm,last_edition
198164,Jonathan Viera Ramos,Jonathan Viera,Spain,171,24
199564,Sergio Roberto Carnicer,Sergi Roberto,Spain,178,24
199576,Oriol Romeu Vidal,Oriol Romeu,Spain,183,24
201389,Cristiano Biraghi,C. Biraghi,Italy,185,24
201399,Mauro Emanuel Icardi Rivero,M. Icardi,Argentina,181,24
201519,Jordan Veretout,J. Veretout,France,177,24
202477,Gerard Deulofeu Lázaro,Deulofeu,Spain,177,24
202651,Jesús Joaquín Fernández Sáez de la Torre,Suso,Spain,177,24
202884,Leonardo Spinazzola,L. Spinazzola,Italy,186,24
204234,Edgar Badia Guardiola,Edgar Badia,Spain,180,24
204923,Marcel Sabitzer,M. Sabitzer,Austria,178,24
205431,Niclas Füllkrug,N. Füllkrug,Germany,188,24
205632,Lucas Ariel Ocampos,L. Ocampos,Argentina,187,24
205686,Téji Tedy Savanier,T. Savanier,France,172,24
208104,Matheus Lima Magalhães,Matheus,Brazil,190,24
208421,Saúl Ñíguez Esclápez,Saúl,Spain,184,24
208448,Emil Peter Forsberg,E. Forsberg,Sweden,177,24
208461,Marten Elco de Roon,M. de Roon,Netherlands,185,24
208670,Hakim Ziyech,H. Ziyech,Morocco,181,24
210021,Hany Mukhtar,H. Mukhtar,Germany,173,24
211256,Nicolás Alejandro Tagliafico,N. Tagliafico,Argentina,172,24
217036,Alexandre Moreno Lopera,Álex Moreno,Spain,179,24
219789,Hamari Traoré,H. Traoré,Mali,175,24
223273,Mario Pašalić,M. Pašalić,Croatia,189,24
223710,Vedat Muriqi,V. Muriqi,Kosovo,194,24
223874,Valentin Rongier,V. Rongier,France,172,24
223952,David Soria Solís,David Soria,Spain,192,24
224031,Adam Marušić,A. Marušić,Montenegro,185,24
224196,Ramy Bensebaini,R. Bensebaini,Algeria,187,24
224309,Joan Jordán Moreno,Joan Jordán,Spain,184,24
225201,Alejandro Berenguer Remiro,Álex Berenguer,Spain,175,24
227290,Marko Dmitrović,M. Dmitrović,Serbia,194,24
227890,Nuno Miguel Gomes dos Santos,Nuno Santos,Portugal,177,24
228520,Luis Ezequiel Ávila,E. Ávila,Argentina,172,24
230201,Maikel Renan Catarino Fagundes,Maikel Catarino,Brazil,177,24
230204,Héniton Enaldo Pires Tramontino,Héniton Pires,Brazil,182,24
230225,Juan Heberto Mestres de Mesquita,Heberto Gaúcho,Brazil,181,24
230271,Laureano Thomas Santeiro Marre,Laure Santeiro,Brazil,171,24
230313,Tony Josimar Abranjes Meneses,Tony Abranjes,Brazil,179,24
232487,遠藤 航,W. Endo,Japan,178,24
245367,Xavi Quentin Shay Simons,X. Simons,Netherlands,179,24
245371,Thiago Ezequiel Almada,T. Almada,Argentina,171,24
246104,Ryan Jiro Gravenberch,R. Gravenberch,Netherlands,190,24
252154,Marco Carnesecchi,M. Carnesecchi,Italy,191,24
259377,Yeremy Jesús Pino Santos,Yeremy Pino,Spain,172,24
243854,Mohamed Simakan,M. Simakan,France,187,24
245155,Mohammed Kudus,M. Kudus,Ghana,177,24
247463,Folarin Balogun,F. Balogun,United States,178,24
248695,Wesley Fofana,W. Fofana,France,190,24
251805,Jurriën David Norman Timber,J. Timber,Netherlands,179,24
253002,Giacomo Raspadori,G. Raspadori,Italy,172,24
256197,Piero Martín Hincapié Reyna,P. Hincapié,Ecuador,184,24
257179,Gonçalo Bernardo Inácio,Gonçalo Inácio,Portugal,185,24
241187,Lutsharel Geertruida,L. Geertruida,Netherlands,185,24
241854,Perr Schuurs,P. Schuurs,Netherlands,191,24
256325,Josip Šutalo,J. Šutalo,Croatia,190,24
256516,Nicholas Williams Arthuer,Nico Williams,Spain,181,24
225100,Joe Gomez,J. Gomez,England,188,24
229942,Axel Arthur Disasi,A. Disasi,France,190,24
235794,Eberechi Eze,E. Eze,England,178,24
237712,Valentín Mariano José Castellanos Giménez,V. Castellanos,Argentina,178,24
240753,Amine Gouiri,A. Gouiri,France,181,24
242187,Christoph Baumgartner,C. Baumgartner,Austria,180,24
245388,Jean-Clair Dimitri Roger Todibo,J. Todibo,France,190,24
247246,Khéphren Thuram-Ulien,K. Thuram,France,192,24
248266,Sacha Boey,S. Boey,France,178,24
248550,Daniel Vivian Moreno,Vivian,Spain,183,24
253124,Matheus Luiz Nunes,Matheus Nunes,Portugal,183,24
258648,Carlos Augusto Zopolato Neves,Carlos Augusto,Brazil,184,24
235840,Michele Di Gregorio,M. Di Gregorio,Italy,187,24
236496,Mattéo Elias Kenzo Guendouzi Olié,M. Guendouzi,France,185,24
236499,Douglas Luiz Soares de Paulo,Douglas Luiz,Brazil,175,24
239231,Marc Cucurella Saseta,Cucurella,Spain,173,24
240709,Ridle Bote Baku,R. Baku,Germany,176,24
244261,Lovro Majer,L. Majer,Croatia,178,24
245235,Alexander Hartmann Bah,A. Bah,Denmark,183,24
224081,Kalvin Phillips,K. Phillips,England,178,24
225953,Steven Charles Bergwijn,S. Bergwijn,Netherlands,178,24
227678,Ezri Konsa Ngoyo,E. Konsa,England,183,24
227796,Christian Pulisic,C. Pulisic,United States,177,24
228093,Marcus Lilian Thuram-Ulien,M. Thuram,France,192,24
228413,Emil Audero Mulyadi,E. Audero,Italy,192,24
228789,Robert Lynch Sánchez,Robert Sánchez,Spain,197,24
229261,Denis Lemi Zakaria Lako Lado,D. Zakaria,Switzerland,190,24
233260,Ernesto Alexis Vega Rojas,A. Vega,Mexico,173,24
233306,Dean Henderson,D. Henderson,England,188,24
234943,Florian Christian Neuhaus,F. Neuhaus,Germany,185,24
236480,Yves Bissouma,Y. Bissouma,Mali,182,24
237238,Scott McTominay,S. McTominay,Scotland,193,24
238095,Nikola Milenković,N. Milenković,Serbia,195,24
239770,Nicolò Casale,N. Casale,Italy,191,24
247500,Edgar González Estrada,Edgar,Spain,193,24
251573,Renan Augusto Lodi dos Santos,Renan Lodi,Brazil,173,24
204311,Kurt Happy Zouma,K. Zouma,France,190,24
220651,José Ángel Esmoris Tasende,Angeliño,Spain,171,24
222331,Lukas Manuel Klostermann,L. Klostermann,Germany,189,24
224411,Gonçalo Manuel Ganchinho Guedes,Gonçalo Guedes,Portugal,179,24
226166,Nordi Mukiele Mulere,N. Mukiele,France,187,24
227174,Matty Cash,M. Cash,Poland,185,24
230021,Joseph Aidoo,J. Aidoo,Ghana,184,24
231340,Gonzalo Ariel Montiel,G. Montiel,Argentina,175,24
231366,Philipp Lienhart,P. Lienhart,Austria,189,24
244749,Nayef Aguerd,N. Aguerd,Morocco,190,24
198009,Mattia Perin,M. Perin,Italy,188,24
214979,Juan Agustín Musso,J. Musso,Argentina,191,24
215223,Walter Daniel Benítez,W. Benítez,Argentina,191,24
216549,Alexander Sørloth,A. Sørloth,Norway,195,24
222382,Luis Gerardo Chávez Magallón,L. Chávez,Mexico,178,24
222509,Daniel Ceballos Fernández,Dani Ceballos,Spain,179,24
224003,Sergio Herrera Pirón,Sergio Herrera,Spain,192,24
224371,Jarrod Bowen,J. Bowen,England,175,24
226790,Onyinye Wilfred Ndidi,W. Ndidi,Nigeria,183,24
229906,Leon Bailey Butler,L. Bailey,Jamaica,178,24
230625,Matheus Reis de Lima,Matheus Reis,Brazil,184,24
231913,Fredrik Aursnes,F. Aursnes,Norway,179,24
234153,Carlos Soler Barragán,Carlos Soler,Spain,180,24
234468,Emanuel Reynoso,E. Reynoso,Argentina,176,24
235008,Lucas Gastón Robertone,L. Robertone,Argentina,169,24
236792,Tomáš Souček,T. Souček,Czech Republic,192,24
243976,Alejandro Catena Marugán,Catena,Spain,194,24
163489,Andrea Consigli,A. Consigli,Italy,189,24
163705,Steve Mandanda,S. Mandanda,France,187,24
164835,Łukasz Fabiański,Ł. Fabiański,Poland,190,24
167959,Marcelo Grohe,Marcelo Grohe,Brazil,188,24
172871,Jan Bert Lieve Vertonghen,J. Vertonghen,Belgium,189,24
173221,Antonio Candreva,A. Candreva,Italy,180,24
177413,Axel Laurent Angel Lambert Witsel,A. Witsel,Belgium,186,24
178562,Éver Maximiliano David Banega,É. Banega,Argentina,176,24
179813,Edinson Roberto Cavani Gómez,E. Cavani,Uruguay,185,24
181458,Ivan Perišić,I. Perišić,Croatia,186,24
183512,Yuri Berchiche Izeta,Yuri Berchiche,Spain,181,24
184432,César Azpilicueta Tanco,Azpilicueta,Spain,178,24
189125,Giacomo Bonaventura,G. Bonaventura,Italy,180,24
189505,Pedro Eliezer Rodríguez Ledesma,Pedro,Spain,169,24
189682,Ben Mee,B. Mee,England,180,24
189805,Luuk de Jong,L. de Jong,Netherlands,189,24
190674,Benjamin André,B. André,France,180,24
190745,Marco Silvestri,M. Silvestri,Italy,191,24
191740,Ander Herrera Agüera,Ander Herrera,Spain,182,24
192638,Marcos Alonso Mendoza,Marcos Alonso,Spain,188,24
193283,Thomas Joseph Delaney,T. Delaney,Denmark,182,24
193476,Rémy Cabella,R. Cabella,France,172,24
195365,Kevin Kampl,K. Kampl,Slovenia,178,24
197891,Juan Miguel Jiménez López,Juanmi,Spain,172,24
198032,Dan Burn,D. Burn,England,198,24
198141,Marc Bartra Aregall,Marc Bartra,Spain,184,24
199069,Vincent Paté Aboubakar,V. Aboubakar,Cameroon,184,24
199110,Luis Fernando Muriel Fruto,L. Muriel,Colombia,179,24
199439,Michael Gregoritsch,M. Gregoritsch,Austria,193,24
199641,Matz Willy Els Sels,M. Sels,Belgium,188,24
199813,Gernot Trauner,G. Trauner,Austria,183,24
199833,Lars Unnerstall,L. Unnerstall,Germany,198,24
200155,Hans Vanaken,H. Vanaken,Belgium,195,24
200159,Stefan Ortega Moreno,S. Ortega,Germany,185,24
200215,Sebastian Rode,S. Rode,Germany,180,24
200458,Lucas Digne,L. Digne,France,178,24
200610,Kevin Volland,K. Volland,Germany,179,24
201269,Frederik Riis Rønnow,F. Rønnow,Denmark,188,24
201505,David López Silva,David López,Spain,183,24
202695,James Tarkowski,J. Tarkowski,England,188,24
203263,Harry Maguire,H. Maguire,England,193,24
205600,Samuel Yves Umtiti,S. Umtiti,France,182,24
205678,Edin Višća,E. Višća,Bosnia and Herzegovina,172,24
205812,Pietro Terracciano,P. Terracciano,Italy,193,24
206590,Moisés Gómez Bordonado,Moi Gómez,Spain,176,24
206594,Solomon March,S. March,England,180,24
208777,Óliver Torres Muñoz,Óliver Torres,Spain,178,24
209440,Romário Ricardo da Silva,Romarinho,Brazil,174,24
209846,Christian Günter,C. Günter,Germany,184,24
210243,Ricardo Domingos Barbosa Pereira,Ricardo Pereira,Portugal,175,24
210315,Raúl De Tomás Gómez,Raúl de Tomás,Spain,180,24
210881,John McGinn,J. McGinn,Scotland,178,24
210930,Carles Gil de Pareja Vicent,Carles Gil,Spain,170,24
211093,Callum William McGregor,C. McGregor,Scotland,175,24
211348,Stole Dimitrievski,S. Dimitrievski,North Macedonia,188,24
211748,Kerem Demirbay,K. Demirbay,Germany,183,24
212138,Przemysław Frankowski,P. Frankowski,Poland,175,24
212419,Tyrone Mings,T. Mings,England,196,24
212442,José Pedro Malheiro de Sá,José Sá,Portugal,192,24
212462,Alex Nicolao Telles,Alex Telles,Brazil,181,24
215270,Lucas Manuel Zelarayán,L. Zelarayán,Armenia,172,24
215590,Ayoze Pérez Gutiérrez,Ayoze Pérez,Spain,178,24
215716,Aleksandar Mitrović,A. Mitrović,Serbia,189,24
215998,Ignacio Martín Fernández,I. Fernández,Argentina,182,24
216150,Davide Zappacosta,D. Zappacosta,Italy,182,24
216447,Álvaro García Rivera,Álvaro García,Spain,167,24
216475,José Luis Morales Nogales,Morales,Spain,180,24
219683,Corentin Tolisso,C. Tolisso,France,181,24
219733,Ludovic Ajorque,L. Ajorque,France,196,24
219812,Patrick Ciurria,P. Ciurria,Italy,178,24
223697,Robin Everardus Gosens,R. Gosens,Germany,183,24
224151,Henry Josué Martín Mex,H. Martín,Mexico,177,24
225663,Aleksandr Golovin,A. Golovin,Russia,178,24
226376,Alejandro Sebastián Romero Gamarra,Kaku,Paraguay,171,24
230168,Emelvin William Anjos Rochedo,Emelvinson,Brazil,190,24
230184,Ronaldo Diego Essler Domingues,Diego Essler,Brazil,168,24
230216,Adnan Claudiano Vidual Machado,Adnan Vidual,Brazil,175,24
230234,Everton Jorge Andrade Zanon,Jorge Andrão,Brazil,177,24
230251,Melvin Luan Parrela Porfírio,Melvin Parrela,Brazil,188,24
230312,Bernard Gabriel Prestão Chaves,Gabri Prestão,Brazil,186,24
230498,Luan Vágner Boas Macedo,Luimo Boas Santos,Brazil,176,24
235374,Manuel Lazzari,M. Lazzari,Italy,174,24
238717,Ethan Rupert Pinnock,E. Pinnock,Jamaica,194,24
244309,Teddy Teuma,T. Teuma,Malta,176,24
258729,Gabriel Veiga Novas,Gabri Veiga,Spain,184,24
253004,Anssumane Fati,Ansu Fati,Spain,178,24
260407,Sepe Elye Wahi,E. Wahi,France,181,24
270086,António João Pereira Albuquerque Tavares Silva,António Silva,Portugal,187,24
236610,Moise Bioty Kean,M. Kean,Italy,182,24
241159,Addji Keaninkin Marc-Israel Guéhi,M. Guéhi,England,182,24
242578,Benoît Badiashile Mukinayi,B. Badiashile,France,194,24
243780,이강인 Kang In Lee,Lee Kang In,Korea Republic,173,24
245541,Giovanni Alejandro Reyna,G. Reyna,United States,185,24
246606,Francisco José García Torres,Fran García,Spain,167,24
247729,Domingos André Ribeiro Almeida,André Almeida,Portugal,176,24
255654,Pierre Kazeye Rommel Kalulu Kyatengwa,P. Kalulu,France,184,24
256612,Francisco Evanilson de Lima Barbosa,Evanilson,Brazil,181,24
259197,Nicolas Jackson,N. Jackson,Senegal,186,24
264453,Mickey van de Ven,M. van de Ven,Netherlands,193,24
240273,Emile Smith Rowe,E. Smith Rowe,England,182,24
245152,Santiago Tomás Giménez,S. Giménez,Mexico,182,24
246764,Mohamed Camara,M. Camara,Mali,173,24
247827,Michael Olise,M. Olise,France,189,24
251752,Lucas Chevalier,L. Chevalier,France,189,24
254566,Patrick Wimmer,P. Wimmer,Austria,182,24
226710,Gianluca Scamacca,G. Scamacca,Italy,195,24
230786,Jose Luís García Vayá,Pepelu,Spain,186,24
231102,Ludovic Blas,L. Blas,France,180,24
231691,Alban Lafont,A. Lafont,France,196,24
232229,Justin Bijlow,J. Bijlow,Netherlands,188,24
232938,冨安 健洋,T. Tomiyasu,Japan,188,24
234568,Gedson Carvalho Fernandes,Gedson Fernandes,Portugal,183,24
234570,João Pedro Neves Filipe,Jota,Portugal,175,24
236403,Obite Evan N'Dicka,E. Ndicka,France,192,24
237329,Joseph Willock,J. Willock,England,186,24
238041,Tyrell Malacia,T. Malacia,Netherlands,169,24
238216,Conor Gallagher,C. Gallagher,England,182,24
239380,Noa Noëll Lang,N. Lang,Netherlands,179,24
240243,Matheus Santos Carneiro Da Cunha,Matheus Cunha,Brazil,183,24
242619,Cheick Oumar Doucouré,C. Doucouré,Mali,180,24
246646,Maxence Caqueret,M. Caqueret,France,174,24
246923,Jacob Ramsey,J. Ramsey,England,180,24
247138,Francisco José Navarro Aliaga,Fran Navarro,Spain,179,24
247495,Jon Moncayola Tollar,Moncayola,Spain,182,24
253109,Joey Veerman,J. Veerman,Netherlands,185,24
229188,Vangelis Pavlidis,V. Pavlidis,Greece,183,24
233500,Luis Fernando Sinisterra Lucumí,L. Sinisterra,Colombia,172,24
235658,Victor Enok Nelsson,V. Nelsson,Denmark,185,24
235781,Santiago Comesaña Veiga,Santi Comesaña,Spain,184,24
236703,David Raum,D. Raum,Germany,180,24
237321,Mërgim Berisha,M. Berisha,Germany,188,24
238463,Amadou Haïdara,A. Haidara,Mali,175,24
240638,Tijjani Reijnders,T. Reijnders,Netherlands,185,24
242000,Konstantinos Mavropanos,K. Mavropanos,Greece,194,24
242664,Alexis Jesse Saelemaekers,A. Saelemaekers,Belgium,180,24
252059,Salis Abdul Samed,S. Abdul Samed,Ghana,179,24
253150,Mike Trésor Ndayishimiye,M. Trésor,Belgium,172,24
255742,旗手 怜央,R. Hatate,Japan,171,24
221342,Pablo Carmine Maffeo Becerra,Pablo Maffeo,Spain,172,24
224030,Maxime Lopez,M. Lopez,France,167,24
225014,Gaetano Castrovilli,G. Castrovilli,Italy,187,24
230767,Renato Júnior Luz Sanches,Renato Sanches,Portugal,176,24
231633,Issa Diop,I. Diop,France,194,24
231836,Karl Jesper Karlsson,J. Karlsson,Sweden,178,24
232440,Caio Henrique Oliveira Silva,Caio Henrique,Brazil,178,24
232639,堂安 律,R. Doan,Japan,172,24
234426,Marcos do Nascimento Teixeira,Marcão,Brazil,185,24
235407,Salih Özcan,S. Özcan,Turkey,183,24
237161,Sean Longstaff,S. Longstaff,England,180,24
239482,Wenderson Rodrigues do Nascimento Galeno,Galeno,Brazil,179,24
239613,Matteo Pessina,M. Pessina,Italy,187,24
240716,Mathías Olivera Miramontes,M. Olivera,Uruguay,184,24
241727,Predrag Rajković,P. Rajković,Serbia,191,24
243014,Bryan Mbeumo,B. Mbeumo,Cameroon,171,24
245279,Sergio Reguilón Rodríguez,Reguilón,Spain,178,24
206003,Yvon Landry Mvogo Nganoma,Y. Mvogo,Switzerland,189,24
222357,Breel-Donald Embolo,B. Embolo,Switzerland,187,24
224221,Joachim Andersen,J. Andersen,Denmark,192,24
225149,Jean Butez,J. Butez,France,188,24
226300,Uğurcan Çakır,U. Çakır,Turkey,191,24
228579,Benjamin Henrichs,B. Henrichs,Germany,185,24
229752,Mohameth Djibril Ibrahima Sow,D. Sow,Switzerland,184,24
232658,Danilho Raimundo Doekhi,D. Doekhi,Netherlands,190,24
232999,Tyler Shaan Adams,T. Adams,United States,175,24
235569,Tanguy Ndombèlé Alvaro,T. Ndombele,France,181,24
241095,Nikola Vlašić,N. Vlašić,Croatia,178,24
247204,Emerson Aparecido Leite de Souza Junior,Emerson Royal,Brazil,181,24
193105,Alphonse Areola,A. Areola,France,195,24
207616,Adam Webster,A. Webster,England,191,24
219581,Samuel Gigot,S. Gigot,France,187,24
219932,Arnaldo Antonio Sanabria Ayala,A. Sanabria,Paraguay,181,24
220673,Renato Fabrizio Tapia Cortijo,R. Tapia,Peru,185,24
221125,Sebastián Driussi,S. Driussi,Argentina,179,24
224494,Rico Henry,R. Henry,England,170,24
228302,Alfonso Pedraza Sag,Pedraza,Spain,184,24
230658,Arthur Henrique Ramos de Oliveira Melo,Arthur,Brazil,171,24
231416,Dodi Lukébakio,D. Lukébakio,Belgium,187,24
231652,Simon Bokoté Banza,S. Banza,France,189,24
233556,Riccardo Orsolini,R. Orsolini,Italy,183,24
235889,Cengiz Ünder,C. Ünder,Turkey,173,24
240452,M'Bala Nzola,M. Nzola,Angola,185,24
240699,Diego Nicolás De La Cruz Arcosa,N. De la Cruz,Uruguay,167,24
146947,Mikel Vesga Arruti,Vesga,Spain,191,24
156519,Héctor Miguel Herrera López,H. Herrera,Mexico,185,24
158625,Dante Bonfim da Costa Santos,Dante,Brazil,189,24
171791,José Miguel da Rocha Fonte,José Fonte,Portugal,191,24
173030,Óscar Guido Trejo,Ó. Trejo,Argentina,180,24
173373,Sergio Germán Romero,S. Romero,Argentina,192,24
183569,Jean-Eric Maxim Choupo-Moting,E. Choupo-Moting,Cameroon,191,24
187072,Lars Edi Stindl,L. Stindl,Germany,180,24
188152,Oscar dos Santos Emboaba Júnior,Oscar,Brazil,179,24
189690,Vicente Guaita Panadero,Guaita,Spain,190,24
190717,Michail Antonio,M. Antonio,Jamaica,180,24
190765,Pascal Groß,P. Groß,Germany,181,24
190813,Stephan El Shaarawy,S. El Shaarawy,Italy,178,24
191043,Alex Sandro Lobo Silva,Alex Sandro,Brazil,180,24
193061,Roberto Maximiliano Pereyra,R. Pereyra,Argentina,182,24
193314,Aitor Fernández Abarisketa,Aitor,Spain,182,24
194404,Norberto Murara Neto,Neto,Brazil,190,24
195038,Florian Kainz,F. Kainz,Austria,176,24
195086,Dejan Lovren,D. Lovren,Croatia,188,24
195479,James Henry Tavernier,J. Tavernier,England,182,24
197853,Serge Alain Stéphane Aurier,S. Aurier,Côte d'Ivoire,174,24
197965,Luís Miguel Afonso Fernandes,Pizzi,Portugal,177,24
198031,Sérgio Miguel Relvas de Oliveira,Sérgio Oliveira,Portugal,181,24
198451,Daniel José Rodríguez Vázquez,Dani Rodríguez,Spain,178,24
198950,Pablo Sarabia García,Pablo Sarabia,Spain,174,24
199005,Mathew David Ryan,M. Ryan,Australia,182,24
199422,Jordy Clasie,J. Clasie,Netherlands,170,24
199987,Jasper Cillessen,J. Cillessen,Netherlands,185,24
201095,Agustín Federico Marchesín,A. Marchesín,Argentina,188,24
201119,Ismaily Gonçalves dos Santos,Ismaily,Brazil,177,24
201305,Gabriel Armando de Abreu,Gabriel Paulista,Brazil,185,24
202024,Remo Marco Freuler,R. Freuler,Switzerland,181,24
202599,Igor Caique Coronado,Igor Coronado,Brazil,170,24
203486,Thorgan Ganael Francis Hazard,T. Hazard,Belgium,174,24
203747,Héctor Bellerín Moruno,Héctor Bellerín,Spain,178,24
205186,Paulo Dino Gazzaniga,P. Gazzaniga,Argentina,196,24
205288,Fernando Martínez Rubio,Fernando,Spain,183,24
205569,James Ward-Prowse,J. Ward-Prowse,England,173,24
206413,Taras Stepanenko,T. Stepanenko,Ukraine,181,24
207863,Felipe Augusto de Almeida Monteiro,Felipe,Brazil,190,24
207993,Sead Kolašinac,S. Kolašinac,Bosnia and Herzegovina,183,24
208004,Joël Ivo Veltman,J. Veltman,Netherlands,184,24
208295,Romain Saïss,R. Saïss,Morocco,190,24
208596,Andrea Belotti,A. Belotti,Italy,181,24
208787,Adrien Thomasson,A. Thomasson,France,175,24
208830,Jamie Vardy,J. Vardy,England,179,24
210372,Rachid Ghezzal,R. Ghezzal,Algeria,182,24
210648,Ahmed Elsayed Ali Elsayed Hegazy,A. Hegazi,Egypt,193,24
211022,Rubén García Santos,Rubén García,Spain,171,24
212187,Philipp Martin Max,P. Max,Germany,177,24
212404,Federico Bernardeschi,F. Bernardeschi,Italy,185,24
212811,Mario René Junior Lemina,M. Lemina,Gabon,184,24
213955,Sardar Azmoun,S. Azmoun,Iran,186,24
214009,Gustavo Leonardo Cuéllar Gallego,G. Cuéllar,Colombia,175,24
216816,Giovanni Pablo Simeone,G. Simeone,Argentina,181,24
216939,Andre Jason Blake,A. Blake,Jamaica,188,24
218339,Mahmoud Dahoud,M. Dahoud,Germany,178,24
220093,Hans Hateboer,H. Hateboer,Netherlands,185,24
220253,Munir El Haddadi Mohamed,Munir,Morocco,175,24
220407,Martin Dúbravka,M. Dúbravka,Slovakia,190,24
220621,Mohamed Saïd Benrahma,S. Benrahma,Algeria,172,24
220971,Naby Keïta,N. Keïta,Guinea,172,24
221284,Jonathan Gradit,J. Gradit,France,180,24
