player_id,player,last_season,country_of_birth,city_of_birth,country_of_citizenship,foot,height_in_cm,highest_market_value_in_eur
505653,Fábio Silva,2024,Portugal,Porto,Portugal,right,185.0,25000000.0
505674,Sergio Camello,2024,Spain,Madrid,Spain,right,182.0,10000000.0
506009,Amine Bassi,2021,France,Bezons,Morocco,right,173.0,2500000.0
506189,Flynn Downes,2024,England,Brentwood,England,right,178.0,15000000.0
506248,Edu Expósito,2024,Spain,Barcelona,Spain,right,178.0,6000000.0
507341,Fabian Rieder,2024,Switzerland,Bern,Switzerland,left,179.0,15000000.0
507344,Becir Omeragic,2024,Switzerland,Genf,Switzerland,right,187.0,8000000.0
507345,Leonidas Stergiou,2024,Switzerland,Wattwil,Switzerland,right,181.0,7000000.0
507486,Simon Sohm,2024,Switzerland,Zrich,Switzerland,right,188.0,5000000.0
507700,Brandon Williams,2023,England,Crumpsall,England,right,180.0,12000000.0
508941,Dylan Chambost,2021,France,Annecy,France,left,177.0,1800000.0
509022,Federico Gatti,2024,Italy,Rivoli,Italy,right,190.0,25000000.0
512352,Lasse Rosenboom,2024,Germany,Aurich,Germany,right,190.0,1000000.0
512356,Jorginho,2017,Portugal,Guimares,Portugal,left,173.0,200000.0
512385,Luis Sinisterra,2024,Colombia,Santander de Quilichao,Colombia,right,172.0,25000000.0
513031,Antonio Sánchez,2024,Spain,Palma de Mallorca,Spain,right,179.0,2500000.0
513245,Jesper Lindstrøm,2024,Denmark,Taastrup,Denmark,right,182.0,28000000.0
517518,Arthur,2018,Brazil,Belo Horizonte,Brazil,right,190.0,200000.0
517753,Óscar Valentín,2024,Spain,Ajofrn,Spain,right,177.0,5000000.0
517842,Aihen Muñoz,2024,Spain,Etxauri,Spain,left,175.0,8000000.0
518505,Jamie Leweling,2024,Germany,Nrnberg,Germany,both,185.0,20000000.0
518644,Largie Ramazani,2023,Belgium,Berchem-Sainte-Agathe,Belgium,right,168.0,10000000.0
519731,Danilo,2024,Brazil,So Paulo,Brazil,right,174.0,7000000.0
520454,Nino,2024,Brazil,Recife,Brazil,right,188.0,11000000.0
520462,Rômulo,2020,Brazil,Cascavel,Brazil,right,185.0,750000.0
520468,Iago,2023,Brazil,Monte Azul Paulista,Brazil,left,181.0,6500000.0
520492,Paulinho,2024,Brazil,So Paulo,Brazil,left,178.0,1500000.0
520530,Fali Candé,2024,Guinea-Bissau,Bissau,Guinea-Bissau,left,184.0,2500000.0
520624,Bruno Guimarães,2024,Brazil,Rio de Janeiro,Brazil,right,182.0,85000000.0
520947,Santiago Arzamendia,2022,Argentina,"Wanda, Misiones",Paraguay,left,172.0,5000000.0
521407,Walid Cheddira,2024,Italy,Loreto,Morocco,right,187.0,8000000.0
522223,Connor Metcalfe,2024,Australia,"Newcastle, NSW",Australia,left,183.0,2500000.0
523318,Anastasios Douvikas,2024,Greece,Athens,Greece,right,186.0,12000000.0
524010,Oier Zarraga,2024,Spain,Getxo,Spain,right,175.0,3500000.0
524285,Luca Netz,2024,Germany,Berlin,Germany,left,184.0,10000000.0
524925,Modibo Sagnan,2024,France,Saint-Denis,Mali,left,187.0,4500000.0
525287,Carlos Vinícius,2024,Brazil,Bom Jesus das Selvas,Brazil,left,190.0,20000000.0
525578,Pathé Ciss,2024,Senegal,Dakar,Senegal,right,186.0,4000000.0
525704,Nicolò Rovella,2024,Italy,Segrate,Italy,right,179.0,28000000.0
526466,Elias Saad,2024,Germany,Hamburg,Tunisia,right,185.0,4000000.0
527698,Kike Pérez,2024,Spain,Toledo,Spain,left,184.0,4500000.0
530902,Abdoulaye Touré,2019,France,Clamart,France,,,150000.0
531065,Oussama El Azzouzi,2024,Netherlands,Veenendaal,Morocco,right,189.0,2500000.0
531277,Andrés Martín,2022,Spain,Aguadulce,Spain,left,178.0,2500000.0
531824,Kike Hermoso,2021,Spain,Madrid,Spain,right,190.0,400000.0
531829,Dani Escriche,2020,Spain,Burriana,Spain,right,178.0,1500000.0
531949,Ignatius Ganago,2023,Cameroon,Douala,Cameroon,right,176.0,8000000.0
532040,Giuseppe Di Serio,2020,Italy,Trento,Italy,right,182.0,1400000.0
532178,Sam Greenwood,2022,England,Sunderland,England,right,180.0,5000000.0
532539,Lee Buchanan,2022,England,Mansfield,England,left,179.0,3500000.0
532776,Amine Adli,2024,France,Bziers,Morocco,left,180.0,30000000.0
532937,Johan Vásquez,2024,Mexico,Navojoa,Mexico,left,185.0,12000000.0
533295,Patrick Wimmer,2024,Austria,Tulln,Austria,right,182.0,18000000.0
533568,Nahuel Tenaglia,2024,Argentina,Saladillo,Argentina,right,181.0,5200000.0
533662,Cameron Archer,2024,England,Walsall,England,right,175.0,18000000.0
533738,Jonathan David,2024,United States,"Brooklyn, New York",Canada,both,178.0,60000000.0
533916,Shandon Baptiste,2023,England,Reading,Grenada,right,180.0,3000000.0
534033,Alexis Mac Allister,2024,Argentina,Santa Rosa,Argentina,right,176.0,90000000.0
534084,Niccolò Pierozzi,2023,Italy,Firenze,Italy,right,184.0,1800000.0
534379,Pejiño,2023,Spain,Barbate (Cdiz),Spain,left,178.0,1800000.0
534473,Paulinho,2021,Brazil,Rio de Janeiro,Brazil,right,175.0,1600000.0
534700,Jamie Shackleton,2022,,Leeds,,right,168.0,3000000.0
535834,Eliot Matazo,2023,Belgium,Woluwe-Saint-Lambert,Belgium,right,170.0,8000000.0
535955,Nuno Tavares,2024,Portugal,Lisboa,Portugal,left,183.0,25000000.0
536030,Arnau Puigmal,2023,Spain,Barcelona,Spain,right,173.0,2000000.0
536482,Junior Dina Ebimbe,2024,France,Stains,France,right,184.0,14000000.0
536508,Han-Noah Massengo,2024,France,Villepinte,France,right,178.0,8000000.0
536835,Amad Diallo,2024,Cote d'Ivoire,Abidjan,Cote d'Ivoire,left,173.0,40000000.0
537127,Théo Sainte-Luce,2024,France,Chauny,France,left,176.0,2000000.0
537382,Bryan Gil,2024,Spain,Barbate,Spain,left,175.0,30000000.0
537762,Sergio Arribas,2023,Spain,Madrid,Spain,left,174.0,10000000.0
538810,Chris Ramos,2023,Spain,Cdiz,Spain,right,190.0,4000000.0
538874,Terem Moffi,2024,Nigeria,Calabar,Nigeria,left,188.0,25000000.0
538918,Sebastiano Esposito,2024,Italy,Castellammare di Stabia,Italy,right,183.0,10000000.0
538964,Thijs Dallinga,2024,Netherlands,Groningen,Netherlands,right,190.0,18000000.0
538971,Naouirou Ahamada,2024,France,Marseille,France,right,183.0,10000000.0
538974,Janis Antiste,2022,,Toulouse,,right,183.0,4500000.0
538977,Georginio Rutter,2024,France,Plescop,France,left,182.0,32000000.0
538996,Tanguy Nianzou,2024,France,Paris,France,right,191.0,12000000.0
539065,Alexis Beka Beka,2023,France,Paris,France,right,178.0,7000000.0
539134,Daniel Maldini,2024,Italy,Milano,Italy,right,188.0,10000000.0
539232,Jessy Deminguet,2023,France,Caen,France,left,178.0,3000000.0
540536,Carlos Vicente,2024,Spain,Zaragoza,Spain,right,179.0,8000000.0
540664,Dilane Bakwa,2024,France,Crteil,France,left,180.0,18000000.0
541231,Sepp van den Berg,2024,Netherlands,Zwolle,Netherlands,right,192.0,20000000.0
543382,Mohamed Camara,2023,Mali,Bamako,Mali,right,173.0,30000000.0
543387,Cheick Doucouré,2024,Mali,Bamako,Mali,right,180.0,35000000.0
543499,Mohammed Kudus,2024,Ghana,Accra,Ghana,left,177.0,50000000.0
543537,Seydouba Cissé,2024,Guinea,Dabola,Guinea,right,178.0,3000000.0
543771,Kristjan Asllani,2024,Albania,Elbasan,Albania,right,175.0,18000000.0
544106,Óscar Gil,2024,Spain,Elche,Spain,right,175.0,3000000.0
544149,David Zima,2023,Czech Republic,Olomouc,Czech Republic,right,192.0,7500000.0
544895,Paulinho,2024,Brazil,Gama,Brazil,right,171.0,1200000.0
545520,Kelyan Guessoum,2020,France,Als,France,right,176.0,700000.0
545538,Lameck Banda,2024,Zambia,Lusaka,Zambia,right,169.0,6000000.0
545647,Sergio Carreira,2024,Spain,Vigo,Spain,right,170.0,3000000.0
546212,Diego Costa,2024,Brazil,Campo Grande,Brazil,right,184.0,7000000.0
546213,Tuta,2024,Brazil,"So Paulo, Sao Paulo",Brazil,right,185.0,15000000.0
546543,Darwin Núñez,2024,Uruguay,Artigas,Uruguay,right,187.0,70000000.0
546880,Brandon Soppy,2023,France,Aubervilliers,France,right,180.0,10000000.0
546926,Jay Idzes,2024,Netherlands,Mierlo,Indonesia,right,190.0,5000000.0
547985,Fabiano Parisi,2024,Italy,Solofra,Italy,left,178.0,10000000.0
548348,Kiliann Sildillia,2024,France,Metz,France,right,186.0,18000000.0
548470,Teden Mengi,2023,England,Manchester,England,right,186.0,12000000.0
548650,Osman Bukari,2021,Ghana,Accra,Ghana,both,170.0,6500000.0
548716,Yoël Armougom,2023,Runion,Saint-Denis,France,left,175.0,3000000.0
550108,Nicola Zalewski,2024,Italy,Tivoli,Poland,right,175.0,20000000.0
550116,Ilario Monterisi,2023,Italy,Trani,Italy,right,190.0,3000000.0
550495,Fernando,2021,Brazil,Belo Horizonte,Brazil,right,176.0,10000000.0
550550,Gonçalo Ramos,2024,Portugal,Olho,Portugal,right,185.0,50000000.0
550580,Shuto Machino,2024,Japan,"Iga, Mie",Japan,right,185.0,3500000.0
551752,Demba Seck,2023,Senegal,Gudiawaye,Senegal,left,190.0,3000000.0
552425,Jon Moncayola,2024,Spain,Garinoain,Spain,right,182.0,12000000.0
552472,Nahuel Estévez,2024,Argentina,Buenos Aires,Argentina,right,181.0,3500000.0
552912,Bruno Méndez,2023,Uruguay,Montevideo,Uruguay,right,180.0,6000000.0
553285,Tim Lemperle,2022,Germany,Frankfurt am Main,Germany,right,189.0,2000000.0
553875,Pedro Porro,2024,Spain,Don Benito,Spain,right,173.0,45000000.0
553905,Kerim Calhanoglu,2022,Germany,Mannheim,Germany,left,183.0,1200000.0
554251,Yasser Larouci,2023,Algeria,El Oued,Algeria,left,176.0,3500000.0
555076,Romain Faivre,2024,France,Asnires-sur-Seine,France,left,180.0,15000000.0
555143,Arsen Zakharyan,2024,Russia,Samara,Russia,right,183.0,18000000.0
556385,Destiny Udogie,2024,Italy,Verona,Italy,left,188.0,45000000.0
557610,Isaac Lihadji,2022,France,Marseille,France,left,177.0,4000000.0
557613,Quentin Merlin,2024,France,Nantes,France,left,174.0,12000000.0
557939,Neto Borges,2023,Brazil,Saubara,Brazil,left,185.0,4000000.0
559328,Emanuel Emegha,2024,Netherlands,Den Haag,Netherlands,right,196.0,20000000.0
559794,Jack Clarke,2024,England,York,England,right,181.0,15000000.0
559979,Abdel Abqar,2024,Morocco,Settat,Morocco,right,188.0,7500000.0
560483,Randy Nteka,2024,France,Paris,Angola,left,189.0,4000000.0
560593,Hicham Boudaoui,2024,Algeria,Bchar,Algeria,right,175.0,10000000.0
560694,Lewis O'Brien,2023,England,Colchester,England,left,173.0,8000000.0
560725,Abdoul Kader Bamba,2023,France,Sarcelles,France,right,177.0,2000000.0
562049,Edoardo Bove,2024,Italy,Roma,Italy,right,181.0,18000000.0
563812,Christian Oliva,2021,Uruguay,Ciudad del Plata,Uruguay,right,178.0,5000000.0
563963,Mohammed Salisu,2024,Ghana,Kumasi,Ghana,left,188.0,18000000.0
564545,Edmond Tapsoba,2024,Burkina Faso,Ouagadougou,Burkina Faso,right,194.0,45000000.0
564785,Kristian Thorstvedt,2023,Norway,Stavanger,Norway,left,189.0,8500000.0
565232,André Silva,2023,Brazil,Taboo da Serra,Brazil,left,181.0,3500000.0
565822,Harvey Elliott,2024,England,London,England,left,170.0,35000000.0
566574,Kirian Rodríguez,2024,Spain,Santa Cruz de Tenerife,Spain,right,178.0,12000000.0
566823,Achraf Dari,2023,Morocco,Casablanca,Morocco,right,188.0,2500000.0
566931,Xavi Simons,2024,Netherlands,Amsterdam,Netherlands,right,179.0,80000000.0
567129,Josh Doig,2023,Scotland,Edinburgh,Scotland,left,189.0,10000000.0
567309,Naatan Skyttä,2023,Finland,Yljrvi,Finland,left,174.0,500000.0
567576,Elliot Anderson,2024,England,Whitley Bay,England,right,179.0,30000000.0
568005,Jeremy Sarmiento,2023,Spain,Madrid,Ecuador,right,178.0,7000000.0
568149,Alberto Moreno,2022,Spain,Madrid,Spain,right,175.0,150000.0
568158,Javi López,2024,Spain,Santa Cruz de Tenerife,Spain,left,183.0,7500000.0
568177,Cole Palmer,2024,England,Manchester,England,left,185.0,130000000.0
568333,Adam Obert,2024,Slovakia,Bratislava,Slovakia,left,188.0,3500000.0
568535,Theo Corbeanu,2023,Canada,"Hamilton, Ontario",Canada,left,190.0,1900000.0
568559,Radu Drăgușin,2024,Romania,Bucharest,Romania,right,191.0,25000000.0
568693,Pape Matar Sarr,2024,Senegal,Thiaroye,Senegal,right,184.0,45000000.0
568698,Issa Soumaré,2024,Senegal,Podor,Senegal,right,182.0,1500000.0
568701,Lamine Gueye,2021,Senegal,M'bour,Senegal,,178.0,3000000.0
568702,Papa Ndiaga Yade,2022,Senegal,Saint-Louis,Senegal,left,185.0,3000000.0
568835,Pablo Martínez,2021,Spain,Madrid,Spain,right,182.0,1500000.0
569031,Umut Tohumcu,2024,Germany,Offenburg,Germany,right,175.0,7000000.0
569033,Armindo Sieb,2024,Germany,Halle (Saale),Germany,both,175.0,4000000.0
569140,Lassine Sinayoko,2024,Mali,Bamako,Mali,right,186.0,3500000.0
569366,Enzo Millot,2024,France,Luc,France,left,175.0,42000000.0
569385,Adil Aouchiche,2022,,Le Blanc-Mesnil,,right,181.0,10000000.0
569387,Valentin Gendrey,2024,France,La Garenne-Colombes,France,right,179.0,8500000.0
569388,Clément Vidal,2022,France,Montpellier,France,right,181.0,2000000.0
569389,Sofiane Diop,2024,France,Tours,Morocco,right,175.0,20000000.0
569390,Julien Ponceau,2023,Angola,Catumbela,France,right,170.0,3500000.0
569598,Youssouf Fofana,2024,France,Paris,France,right,185.0,30000000.0
571020,Oihan Sancet,2024,Spain,Pamplona,Spain,right,188.0,60000000.0
571604,Giorgio Scalvini,2024,Italy,Chiari,Italy,right,194.0,45000000.0
571607,Fabio Miretti,2024,Italy,Pinerolo,Italy,right,180.0,15000000.0
571743,Armando Broja,2024,England,Slough,Albania,right,191.0,30000000.0
572265,Lorenzo Lucca,2024,Italy,Moncalieri,Italy,right,201.0,22000000.0
572326,Christopher Wooh,2024,France,Louvres,Cameroon,right,191.0,7000000.0
573775,Hugo Duro,2024,Spain,Getafe,Spain,left,177.0,16000000.0
573907,Luiz Felipe,2023,Brazil,Rio Grande,Brazil,left,198.0,700000.0
574495,Kristoffer Askildsen,2022,Norway,Oslo,Norway,right,190.0,2000000.0
574671,Strahinja Pavlović,2024,Yugoslavia (Republic),abac,Serbia,left,194.0,25000000.0
575693,Ibrahim Cissoko,2023,Netherlands,Nijmegen,Netherlands,right,188.0,2500000.0
575998,Leonardo Balerdi,2024,Argentina,Villa Mercedes,Argentina,right,187.0,20000000.0
576121,Josh Wilson-Esbrand,2023,England,London,England,left,176.0,4000000.0
576314,Jan Paul van Hecke,2024,Netherlands,Arnemuiden,Netherlands,right,189.0,32000000.0
577486,Gastón Álvarez,2023,Uruguay,Melo,Uruguay,left,184.0,15000000.0
578539,Chris Richards,2024,United States,"Birmingham, Alabama",United States,right,188.0,12000000.0
578872,Jean Lucas,2022,Brazil,Rio de Janeiro,Brazil,right,179.0,8000000.0
579263,Augustine Boakye,2024,Ghana,Bompata,Ghana,left,178.0,3000000.0
579928,Sebastian Nanasi,2024,Sweden,Kristianstad,Sweden,right,178.0,15000000.0
580195,Jamal Musiala,2024,Germany,Stuttgart,Germany,right,184.0,140000000.0
580560,Jon Pacheco,2024,Spain,Elizondo,Spain,left,184.0,15000000.0
580657,Osame Sahraoui,2024,Norway,Oslo,Morocco,right,170.0,12000000.0
581357,Jan Schöppner,2024,Germany,Homberg (Efze),Germany,right,190.0,4500000.0
581672,Samuel Iling-Junior,2023,England,London,England,left,182.0,13000000.0
581678,Jude Bellingham,2024,England,Stourbridge,England,right,186.0,180000000.0
581781,Enzo Loiodice,2024,France,Paris,France,left,177.0,5500000.0
583189,Anthony Elanga,2024,Sweden,Hyllie,Sweden,right,178.0,35000000.0
583255,Antoine Semenyo,2024,England,London,Ghana,right,185.0,35000000.0
584769,Dwight McNeil,2024,England,Rochdale,England,left,183.0,25000000.0
585700,Juan Cruz,2024,Argentina,Quilmes,Spain,left,180.0,4000000.0
585949,Pierre Kalulu,2024,France,Lyon,France,right,182.0,35000000.0
585959,Arnaud Kalimuendo,2024,France,Suresnes,France,right,175.0,25000000.0
585973,Johann Lepenant,2024,France,Granville,France,right,176.0,10000000.0
585982,Carlos Augusto,2024,Brazil,Campinas,Brazil,left,184.0,22000000.0
586853,Vitinha,2024,Portugal,Cabeceiras de Basto,Portugal,right,178.0,22000000.0
587458,Kevin Agudelo,2022,Colombia,Puerto Caicedo,Colombia,left,178.0,4000000.0
588426,Saúl Coco,2024,Spain,Lanzarote,Equatorial Guinea,right,187.0,14000000.0
589737,Kelvin Yeboah,2023,Ghana,Accra,Italy,right,185.0,5500000.0
590690,Víctor García,2019,Spain,Valencia,Spain,right,180.0,400000.0
591193,Niels Nkounkou,2024,France,Pontoise,France,left,180.0,7500000.0
591914,Warren Tchimbembé,2023,France,Gonesse,Congo,left,180.0,1500000.0
591916,Aitor Paredes,2024,Spain,Bilbao,Spain,right,185.0,22000000.0
591949,Aaron Hickey,2024,Scotland,Glasgow,Scotland,both,185.0,30000000.0
592534,Nicolai Remberg,2024,Germany,Rheine,Germany,right,188.0,2800000.0
592735,Gonzalo Plata,2022,,Guayaquil,,left,178.0,6000000.0
592979,Himad Abdelli,2024,France,Montivilliers,Algeria,right,185.0,7000000.0
594997,Yohann Magnin,2023,France,Clermont-Ferrand,France,right,183.0,2500000.0
595809,Beto,2024,Portugal,Lisboa,Guinea-Bissau,right,194.0,25000000.0
596122,Pep Chavarría,2024,Spain,Figueres,Spain,left,174.0,3500000.0
596153,Justin Njinmah,2024,Germany,Hamburg,Germany,right,185.0,9000000.0
596240,Senou Coulibaly,2020,France,Pontoise,Mali,right,193.0,1000000.0
596446,Leif Davis,2024,England,Newcastle,England,left,182.0,25000000.0
596813,Dickson Abiama,2021,Nigeria,Lagos,Nigeria,right,184.0,900000.0
596881,Florian Flick,2022,Germany,Mannheim,Germany,both,190.0,2000000.0
597000,Eric Martel,2023,Germany,Straubing,Germany,right,188.0,9000000.0
597432,Leopold Querfeld,2024,Austria,Wien,Austria,right,190.0,7000000.0
597659,Charlie Cresswell,2024,England,Preston,England,right,190.0,7000000.0
598577,Florian Wirtz,2024,Germany,Pulheim,Germany,right,177.0,140000000.0
598765,Brian Ocampo,2023,Uruguay,Florida,Uruguay,right,172.0,4000000.0
602105,Antony,2024,Brazil,So Paulo,Brazil,left,172.0,75000000.0
602124,Alessandro Bianco,2024,Italy,Torino,Italy,right,173.0,5000000.0
605184,Jean-Clair Todibo,2024,French Guiana,Cayenne,France,right,190.0,35000000.0
605268,Igor Matanovic,2024,Germany,Hamburg,Croatia,right,194.0,8000000.0
605893,Lucas Ribeiro,2019,Brazil,Salvador,Brazil,right,190.0,3000000.0
606119,Phil Harres,2024,Germany,Datteln,Germany,right,193.0,4500000.0
606450,Gaoussou Traoré,2018,France,Amiens,France,right,178.0,600000.0
607034,Akor Adams,2024,Nigeria,Kogi State,Nigeria,right,190.0,12000000.0
607226,Loum Tchaouna,2024,Chad,N'Djamena,France,left,180.0,10000000.0
607854,Éderson,2024,Brazil,Campo Grande,Brazil,right,183.0,50000000.0
608175,Alfie Doughty,2023,England,London,England,left,183.0,10000000.0
609556,William Osula,2024,Denmark,Aarhus,Denmark,right,191.0,7000000.0
610431,Wahid Faghir,2024,Denmark,Vejle,Denmark,right,186.0,4500000.0
610849,Liam Delap,2024,England,Winchester,England,right,186.0,35000000.0
613393,Gaetano Oristanio,2024,Italy,Vallo della Lucania,Italy,left,174.0,6500000.0
614258,Levi Colwill,2024,England,Southampton,England,left,187.0,55000000.0
614742,Drissa Camara,2024,Cote d'Ivoire,Abobo,Cote d'Ivoire,right,179.0,1800000.0
615350,Cenk Özkacar,2024,Trkiye,Izmir,Trkiye,left,190.0,5000000.0
616341,Nuno Mendes,2024,Portugal,Lisboa,Portugal,left,183.0,65000000.0
616344,Tiago Tomás,2024,Portugal,Cascais,Portugal,right,180.0,12000000.0
616369,Ander Barrenetxea,2024,Spain,Donostia-San Sebastin,Spain,right,175.0,20000000.0
617021,Ben Old,2024,New Zealand,Auckland,New Zealand,left,173.0,800000.0
617074,Ilaix Moriba,2024,Guinea,Conakry,Guinea,right,185.0,25000000.0
617081,Diego López,2024,Spain,Turn,Spain,right,172.0,14000000.0
618425,Tanguy Coulibaly,2024,France,Svres,France,left,179.0,5000000.0
618472,Castello Lukeba,2024,France,Lyon,France,left,184.0,50000000.0
618813,Carlos Martín,2024,Spain,Madrid,Spain,right,180.0,4000000.0
619461,Mohamed Bamba,2023,Cote d'Ivoire,Bouak,Cote d'Ivoire,,185.0,6000000.0
620313,Lucas Gourna-Douath,2024,France,Villeneuve-Saint-Georges,France,right,185.0,12000000.0
620477,Kaio Jorge,2023,Brazil,Olinda,Brazil,right,182.0,12000000.0
620598,Ameen Al-Dakhil,2024,Iraq,Baghdad,Belgium,right,187.0,15000000.0
621193,Kasey McAteer,2024,England,Northampton,Ireland,right,177.0,900000.0
623040,Yayah Kallon,2023,Sierra Leone,Koidu-Sefadu,Sierra Leone,left,175.0,2000000.0
623521,Juanmi Latasa,2024,Spain,Madrid,Spain,left,192.0,3000000.0
623570,Iliman Ndiaye,2024,France,Rouen,Senegal,right,180.0,22000000.0
624037,Joris Chotard,2024,France,Orange,France,right,179.0,10000000.0
624258,Conor Bradley,2024,Northern Ireland,Castlederg,Northern Ireland,right,181.0,25000000.0
625047,Beñat Prados,2024,Spain,Pamplona,Spain,right,180.0,20000000.0
626724,João Pedro,2024,Brazil,Ribeiro Preto,Brazil,right,182.0,50000000.0
626913,Boulaye Dia,2024,France,Oyonnax,Senegal,right,180.0,25000000.0
627224,Gabriel Silva,2024,Brazil,Ribeiro Preto,Brazil,right,177.0,3000000.0
627228,Yan Couto,2024,Brazil,Curitiba,Brazil,right,168.0,25000000.0
627248,Lewis Dobbin,2023,England,Stoke,England,right,175.0,2500000.0
627626,Wilfried Gnonto,2022,Italy,Verbania,Italy,right,170.0,18000000.0
628366,Lucas Beltrán,2024,Argentina,Crdoba,Argentina,right,176.0,18000000.0
628451,Roméo Lavia,2024,Belgium,Brussels,Belgium,right,181.0,50000000.0
631007,Filippo Terracciano,2024,Italy,Verona,Italy,right,186.0,4500000.0
631221,Isma Ruiz,2021,Spain,Gjar,Spain,right,180.0,600000.0
632349,Jarell Quansah,2024,England,Warrington,England,right,190.0,22000000.0
632741,Iker Losada,2024,Spain,Catoira,Spain,right,175.0,1800000.0
633454,Alexander Bernhardsson,2024,Sweden,Gteborg,Sweden,left,185.0,1500000.0
633530,Jordan Zemura,2024,England,London,Zimbabwe,left,173.0,6000000.0
633668,Giovanni Fabbian,2024,Italy,Camposampiero,Italy,right,186.0,14000000.0
633992,Enzo Le Fée,2023,France,Lorient,France,right,173.0,20000000.0
634105,Alberto Marí,2023,Spain,Alicante,Spain,right,183.0,1500000.0
634122,Diego Moreno,2022,Spain,Cintrunigo,Spain,right,177.0,800000.0
634131,Aimar Oroz,2024,Spain,Pamplona,Spain,right,177.0,15000000.0
634431,Beñat Turrientes,2024,Spain,Beasain,Spain,right,181.0,20000000.0
635346,Diego Moreno,2022,Spain,Villa del Ro,Spain,left,175.0,100000.0
636688,Alejandro Balde,2024,Spain,Barcelona,Spain,left,175.0,60000000.0
638589,Ángel Algobia,2022,Spain,Velilla de San Antonio,Spain,right,188.0,1500000.0
638793,Tajon Buchanan,2024,Canada,"Brampton, Ontario",Canada,right,183.0,12000000.0
640428,Eduardo Camavinga,2024,Angola,Cabinda,France,left,182.0,100000000.0
641537,Tommaso Baldanzi,2024,Italy,Poggibonsi,Italy,left,170.0,15000000.0
643574,Kaishu Sano,2024,Japan,"Tsuyama, Okayama",Japan,right,176.0,17000000.0
644401,Keane Lewis-Potter,2024,England,Hull,England,right,170.0,23000000.0
644563,Bryan Soumaré,2019,France,Saint-Quentin,France,left,180.0,2000000.0
644676,Bruno Amione,2023,Argentina,Calchaqu,Argentina,left,187.0,3000000.0
644771,Odilon Kossounou,2024,Cote d'Ivoire,Abidjan,Cote d'Ivoire,right,191.0,35000000.0
645774,Eren Dinkçi,2024,Germany,Bremen,Trkiye,right,188.0,12000000.0
646402,Abner,2024,Brazil,Presidente Prudente,Brazil,left,181.0,9000000.0
646658,Aaron Ramsey,2023,England,Birmingham,England,right,181.0,15000000.0
646733,Jim Allevinah,2024,France,Agen,Gabon,right,172.0,2500000.0
646740,Gavi,2024,Spain,Los Palacios y Villafranca,Spain,right,173.0,90000000.0
646750,Cristhian Mosquera,2024,Spain,Alicante,Spain,right,191.0,30000000.0
648046,Evan Ferguson,2024,Ireland,"Bettystown, Meath",Ireland,right,188.0,65000000.0
648195,Enzo Fernández,2024,Argentina,San Martn,Argentina,right,178.0,85000000.0
648779,Wilfried Singo,2024,Cote d'Ivoire,Grand-Brby,Cote d'Ivoire,right,190.0,25000000.0
649016,El Bilal Touré,2024,Cote d'Ivoire,Adjam,Mali,both,185.0,20000000.0
649020,Boubacar Traoré,2024,Mali,Bamako,Mali,right,183.0,6000000.0
649023,Formose Mendy,2023,Senegal,Dakar,Senegal,right,191.0,5000000.0
649033,Dion Lopy,2023,Senegal,Bambilor,Senegal,right,184.0,10000000.0
649317,Jhon Durán,2023,Colombia,Medelln,Colombia,left,185.0,20000000.0
649452,Issa Kaboré,2024,Burkina Faso,Bobo-Dioulasso,Burkina Faso,right,180.0,10000000.0
650104,Zinédine Ould Khaled,2024,France,Alfortville,France,right,195.0,400000.0
650966,Samuele Vignato,2024,Italy,Fumane,Italy,right,172.0,4000000.0
650993,Filippo Missori,2023,Italy,Roma,Italy,right,182.0,1500000.0
651269,Armin Gigovic,2024,Sweden,Lund,Bosnia-Herzegovina,right,187.0,3000000.0
651569,Daniel Mosquera,2024,Colombia,Quibd,Colombia,right,180.0,1500000.0
652275,Hákon Arnar Haraldsson,2024,Iceland,Akranes,Iceland,right,178.0,15000000.0
654415,Alan Virginius,2023,France,Soisy-sous-Montmorency,France,right,180.0,4000000.0
654539,Adrien Truffert,2024,Belgium,Lige,France,left,176.0,18000000.0
654982,Bilal El Khannouss,2024,Belgium,Strombeek-Bever,Morocco,right,180.0,30000000.0
654991,Samuel Mbangula,2024,Belgium,Bruxelles,Belgium,right,179.0,14000000.0
655006,Diego Moreira,2024,Belgium,Lige,Portugal,left,179.0,10000000.0
655012,Lucas Stassin,2024,Belgium,Braine-le-Comte,Belgium,right,183.0,7000000.0
655488,Gabriel Martinelli,2024,Brazil,Guarulhos,Brazil,right,178.0,85000000.0
656441,Jean Onana,2024,Cameroon,Yaound,Cameroon,right,189.0,6000000.0
656681,Victor Boniface,2024,Nigeria,Akure,Nigeria,right,190.0,45000000.0
658536,Simon Adingra,2024,Cote d'Ivoire,Abobo,Cote d'Ivoire,right,175.0,30000000.0
659459,Carney Chukwuemeka,2024,Austria,Eisenstadt,England,right,188.0,15000000.0
659516,Warren Bondo,2024,France,vry,France,right,177.0,10000000.0
659542,Elye Wahi,2024,France,Courcouronnes,France,right,181.0,40000000.0
659813,Piero Hincapié,2024,Ecuador,Esmeraldas,Ecuador,left,184.0,50000000.0
660342,Gabriel Charpentier,2024,Congo,Pointe Noire,Congo,right,188.0,3500000.0
660860,Diego Coppola,2024,Italy,Bussolengo,Italy,right,193.0,7500000.0
660867,Julio Enciso,2024,Paraguay,Caaguaz,Paraguay,right,173.0,22000000.0
